# Program   Filename    Redshift    Galaxy  Type    Sigma   Priority    Run_Id
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1070270.fits    0.0500  PGC1070270e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1070270.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_UGC11970.fits  0.0386  UGC11970e   SBb /home/ec2-user/galaxies/POGSSNR_PS1only_UGC11970.fits   0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1130217.fits    0.0768  PGC1130217e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1130217.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1068274.fits    0.0500  PGC1068274e Unk /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1068274.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC191801.fits 0.0500  PGC191801e  S0-a    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC191801.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC191813.fits 0.0565  PGC191813e  S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC191813.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC191829.fits 0.0610  PGC191829e  S0-a    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC191829.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1069382.fits    0.0500  PGC1069382e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1069382.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1224771.fits    0.0500  PGC1224771e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1224771.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC191857.fits 0.0918  PGC191857e  Sab /home/ec2-user/galaxies/POGSSNR_PS1only_PGC191857.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC191860.fits 0.0579  PGC191860e  Unk /home/ec2-user/galaxies/POGSSNR_PS1only_PGC191860.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1071858.fits    0.0500  PGC1071858e Unk /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1071858.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1071910.fits    0.0500  PGC1071910e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1071910.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC191900.fits 0.0571  PGC191900e  Sab /home/ec2-user/galaxies/POGSSNR_PS1only_PGC191900.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC191903.fits 0.0561  PGC191903e  S0-a    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC191903.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC191908.fits 0.0556  PGC191908e  Sab /home/ec2-user/galaxies/POGSSNR_PS1only_PGC191908.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_2MASXJ22183385-0041169.fits    0.1142  2MASXJ22183385-0041169e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_2MASXJ22183385-0041169.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC068549.fits 0.0166  PGC068549e  SABc    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC068549.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1078788.fits    0.0892  PGC1078788e Sab /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1078788.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_UGC11982.fits  0.0164  UGC11982e   SBc /home/ec2-user/galaxies/POGSSNR_PS1only_UGC11982.fits   0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1076406.fits    0.0563  PGC1076406e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1076406.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1070276.fits    0.0500  PGC1070276e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1070276.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1070345.fits    0.0500  PGC1070345e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1070345.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1070754.fits    0.0878  PGC1070754e S0-a    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1070754.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1225555.fits    0.0500  PGC1225555e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1225555.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1070711.fits    0.0500  PGC1070711e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1070711.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC068568.fits 0.0500  PGC068568e  S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC068568.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1074282.fits    0.0500  PGC1074282e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1074282.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1069369.fits    0.0500  PGC1069369e Unk /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1069369.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1070267.fits    0.0617  PGC1070267e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1070267.fits 0   1
