                  objname |  al2000*15. |     de2000 |     vvir |     6.*10^logd25 |   incl |  type |
  NGC6305                 |  259.503705 |  -59.17200 |     2479 | 101.660261552954 |   47.5 | E-SO  |
  NGC6350                 |  259.675992 |   41.69420 |    10019 | 74.1568473094084 |   37.5 | S0    |
  ESO138-021              |  260.036472 |  -60.15800 |     4307 | 83.3971591547334 |   57.1 | Scd   |
  PGC060107               | 260.1719235 |   51.88766 |    15424 | 72.1358732052396 |   56.8 | S0    |
  ESO102-002              | 260.4121665 |  -65.17422 |     4201 | 80.0112859297994 |   32.5 | SBc   |
  PGC060155               | 260.6340135 |   38.49566 |    11126 | 60.1383207555508 |   22.5 | S?    |
  PGC060153               |    260.6385 |   74.36819 |    12970 | 60.9749172875756 |   53.4 | E     |
  NGC6363                 |  260.666625 |   41.10167 |     9099 | 61.1154855647233 |   50.0 | E     |
  NGC6370                 | 260.8553805 |   56.97430 |     8678 | 78.5509124476135 |   49.7 | E     |
  NGC6328                 |  260.920959 |  -65.01031 |     4039 | 96.8615010730031 |   15.1 | SABa  |
  IC1256                  | 260.9471475 |   26.48645 |     4936 |   76.58631911076 |   56.9 | Sb    |
  IC4640                  | 260.9911215 |  -80.06407 |     4581 | 80.3805964798114 |   26.8 | SABc  |
  NGC6373                 |  261.033657 |   58.99509 |     3594 | 62.1085279549837 |   49.0 | SABc  |
  IC4641                  |  261.042585 |  -80.14748 |     5069 | 72.9711664483247 |   23.4 | Sc    |
  NGC6364                 | 261.1137885 |   29.39030 |     7075 | 82.8230531480857 |   45.0 | S0    |
  PGC060288               |  261.591474 |   35.26956 |    12233 | 66.8576797966383 |   26.5 | E     |
  ESO138-026              | 261.6452115 |  -60.27594 |     6252 | 106.451357399254 |   57.0 | SABa  |
  ESO138-027              |  261.680916 |  -59.93187 |     6029 | 64.5879047335007 |   51.5 | Sbc   |
  NGC6381                 | 261.8203305 |   60.01399 |     3494 | 73.3079817026087 |   47.0 | Sc    |
  NGC6372                 | 261.8827365 |   26.47521 |     4952 | 96.8615010730031 |   56.7 | Sbc   |
  ESO228-004              |  261.953685 |  -49.43920 |     3783 | 85.5364642563528 |    0.0 |       |
  NGC6385                 |  262.005909 |   57.52191 |     3633 | 68.2576362500775 |   19.9 | SBa   |
  NGC6375                 |  262.341138 |   16.20658 |     6319 |   92.07701674383 |   20.2 | E     |
  ESO102-007              | 262.3816755 |  -64.02283 |     5123 | 101.193181078901 |   51.1 | SABc  |
  ESO139-001              |  262.616196 |  -62.02803 |     4162 |  61.823168855599 |   49.4 | S0    |
  NGC6379                 |    262.6455 |   16.28869 |     6135 | 62.3952041951282 |   36.0 | Sc    |
  NGC6378                 | 262.6749165 |    6.28233 |     6792 | 67.7877507123935 |   49.0 | Sb    |
  NGC6389                 | 263.1657405 |   16.40156 |     3282 | 72.1358732052396 |   41.1 | Sbc   |
  IC1264                  |  263.320317 |   43.62927 |    10177 | 82.2528992869332 |   31.0 | S0    |
  ESO139-005              |  263.581752 |  -60.87138 |     4442 | 72.6358787618945 |   53.6 | S0    |
  ESO139-009              |  264.023907 |  -61.89832 |     5161 | 65.1855394210117 |   41.6 | S0    |
  NGC6422                 | 264.1249995 |   68.05867 |     7970 | 70.4938618102952 |   51.5 | E     |
  IC4654                  | 264.2827905 |  -74.38143 |     4903 | 118.345352472449 |   58.2 | SABb  |
  UGC10919                | 264.3872085 |   17.53297 |     4231 | 73.4769819595588 |   47.5 | Sbc   |
  UGC10918                |  264.389208 |   11.12166 |     6600 | 65.9403516691467 |   52.8 | E     |
  ESO139-012              |  264.412833 |  -59.94072 |     4916 | 82.2528992869332 |   35.5 | Sbc   |
  ESO181-002              | 264.4770375 |  -55.51821 |     6807 | 106.942737553912 |   56.6 | SABb  |
  UGC10929                | 264.5658555 |   35.53466 |     8202 | 60.5551659840007 |   36.7 | Sab   |
  IC1267                  | 264.6909165 |   59.37317 |     9594 | 82.6325792023437 |   48.8 | SBb   |
  NGC6408                 |  264.697167 |   18.87786 |     4111 | 92.7152686118494 |   37.6 | Sa    |
  UGC10938                | 264.8866635 |   49.60168 |     5613 | 72.8033295890685 |   27.1 | S0-a  |
  PGC060692               |  265.294794 |  -63.39077 |     4612 | 89.5676696885003 |   54.0 | S0    |
  NGC6436                 | 265.3051665 |   60.44978 |     6620 | 62.5390467249118 |   56.2 | Sc    |
  UGC10958                |  265.449315 |   66.86730 |     4714 | 73.1393701536062 |   56.0 | Sm    |
  NGC6417                 | 265.4493315 |   23.67203 |     3509 | 85.1434415790158 |   35.6 | SBb   |
  NGC6403                 | 265.8483645 |  -61.68214 |     4862 | 69.0480216688057 |   46.3 | S0    |
  NGC6392                 |  265.876665 |  -69.78526 |     3371 | 116.185302018537 |   29.8 | SABa  |
  UGC10956                |  265.969875 |    4.55194 |     6807 | 70.3317228595433 |   14.0 | SABb  |
  UGC10974                |  266.061792 |   67.61944 |     8360 |  64.886042919733 |   52.6 | SBb   |
  NGC6454                 |  266.236083 |   55.70461 |     9456 | 84.5573373750344 |   54.8 | E     |
  ESO139-024              | 266.4108585 |  -59.30798 |     4990 | 88.1355878838568 |   51.2 | SBab  |
  ESO181-004A             |   266.56329 |  -55.18422 |     8541 |  66.397431558559 |   55.9 | S0-a  |
  NGC6447                 |  266.571834 |   35.57192 |     6979 | 81.1243616299177 |   59.8 | SABb  |
  ESO139-026              | 266.7116025 |  -59.25838 |     4814 | 61.3975781886058 |   55.5 | S0    |
  UGC10985                |  267.018471 |   14.74138 |     1957 | 76.7628770694975 |   57.1 | SBm   |
  NGC6458                 |  267.295917 |   20.80436 |     3380 |  64.886042919733 |   57.1 | S0    |
  ESO024-009              | 267.3149085 |  -79.03378 |     5122 | 64.5879047335007 |   59.0 | S?    |
  NGC6460                 |  267.376416 |   20.76381 |     3523 |   103.0745066246 |   56.5 | Sc    |
  NGC6508                 | 267.4437495 |   72.02117 |     7932 | 77.4731460392143 |   46.7 | E     |
  ESO139-034              | 267.5907495 |  -59.56083 |     3565 | 71.6392898860756 |   54.6 | Sc    |
  NGC6493                 |  267.594417 |   61.55928 |     6229 | 64.4393674290403 |   18.4 | SABc  |
  IC4661                  |  267.761502 |  -74.03252 |     4580 | 97.3086143887982 |   37.7 | Sc    |
  PGC060998               |  267.844191 |   18.74862 |     3551 | 65.6373871651568 |   49.9 | Sd    |
  IC4662A                 | 267.9012495 |  -64.95947 |    14915 | 81.1243616299177 |   46.1 | SBc   |
  NGC6485                 |  267.969825 |   31.46179 |     4963 | 73.9862833325593 |   20.0 | Sbc   |
  IC1269                  | 268.0246395 |   21.56912 |     6296 | 79.0954051818188 |   51.8 | Sbc   |
  NGC6487                 | 268.1743905 |   29.83866 |     7857 | 108.181074904063 |   41.4 | E     |
  UGC11029                |  268.465434 |   24.46687 |     3340 | 68.5726951182495 |   11.8 | Scd   |
  PGC061076               |  268.609515 |  -63.77460 |       -  |  81.311359027368 |   23.0 | S0    |
  NGC6490                 | 268.6269165 |   18.37592 |     3415 | 60.5551659840007 |   49.2 | E-SO  |
  PGC061105               | 268.8237915 |   26.37111 |     8085 | 71.3101414757757 |   38.0 | Sa    |
  UGC11045                |  268.837416 |   31.84711 |     7947 | 61.2563610861437 |   45.4 | Sa    |
  PGC061110               |  268.845552 |   25.43151 |    16140 | 104.749325264877 |   52.2 | E?    |
  UGC11046                | 268.8807495 |   28.82778 |     6632 | 68.4149937137145 |   54.8 | SBa   |
  PGC061116               |  268.897185 |   18.92480 |     3076 | 75.3617938499759 |   58.2 | SABb  |
  NGC6501                 | 269.0155455 |   18.37305 |     3047 | 103.550270790759 |   31.7 | S0-a  |
  UGC11058                | 269.2292505 |   32.63658 |     4978 | 78.7319994735961 |   46.3 | Sb    |
  UGC11055                |  269.269743 |   12.23971 |     3088 |  64.886042919733 |   46.9 | SBb   |
  NGC6536                 | 269.3180415 |   64.93806 |     8130 | 68.5726951182495 |   37.5 | SBb   |
  UGC11064                |  269.421057 |   27.83450 |     7250 | 106.696764602335 |    0.0 | Sc    |
  ESO139-047              |  269.847294 |  -58.10395 |     4268 |  65.788685989933 |   38.9 | SBc   |
  NGC6509                 | 269.8555425 |    6.28699 |     1929 |   86.72637957922 |   31.4 | SABc  |
  NGC6483                 |  269.878458 |  -63.66864 |     4693 | 109.938868239271 |   52.6 | E     |
  NGC6513                 |  269.892942 |   24.88689 |     6141 | 65.0356098428257 |   53.1 | S0    |
  UGC11082                | 270.0227625 |   26.36660 |     4922 | 69.5266430487291 |   48.4 | S0    |
  NGC6552                 |  270.030417 |   66.61508 |     8235 | 63.7017367891317 |   49.0 | SBab  |
  UGC11090                | 270.1798365 |   28.71190 |     4853 | 66.5504823394758 |   40.6 | Sc    |
  PGC061272               | 270.2956095 |   48.53062 |     9865 | 61.3975781886058 |   51.0 | E?    |
  PGC061288               |  270.369513 |  -63.74776 |     8826 | 90.6048134280211 |   51.1 | E-SO  |
  PGC061292               |  270.416655 |    1.90765 |     6856 | 75.5355288543923 |   30.2 | E?    |
  NGC6527                 | 270.4431765 |   19.72897 |     5618 | 88.9510858900738 |   43.1 | Sa    |
  ESO139-051              |  270.745479 |  -58.02887 |     4389 |  74.670881625413 |   58.5 | SABc  |
  NGC6502                 |  271.056957 |  -65.41000 |     5282 | 83.7820979837867 |   36.6 | E     |
  PGC061359               | 271.0941075 |    7.28036 |     2077 | 66.2447145757031 |    0.0 | E     |
  PGC2801930              |    271.6275 |    1.62030 |       -  | 76.0591198013849 |    0.0 |       |
  NGC6555                 | 271.9550235 |   17.60487 |     2391 | 117.801611953878 |   35.5 | SABc  |
  IC4688                  | 272.0498085 |   11.71216 |     6165 | 78.0101680011491 |   44.3 | Sc    |
  PGC061457               |  272.192541 |   46.83367 |    14984 | 65.6373871651568 |   60.0 | E     |
  NGC6598                 | 272.2332495 |   69.06783 |     8602 | 70.6563551529841 |   45.6 | Sa    |
  ESO182-004              | 272.3771085 |  -52.56562 |     5056 | 78.0101680011491 |   44.1 | S0-a  |
  PGC061508               | 272.7429765 |   44.76773 |     4725 | 70.4938618102952 |   36.3 |       |
  UGC11149                |   272.79114 |   49.86448 |    16525 | 67.3210998665425 |   55.8 | S?    |
  UGC11141                | 272.9518035 |   12.08859 |     2380 | 108.680409614278 |   44.8 | SABd  |
  NGC6574                 | 272.9635695 |   14.98144 |     2442 | 94.0050755599883 |   41.5 | SABb  |
  NGC6577                 | 273.0034815 |   21.46455 |     5381 | 73.8161319220342 |   43.1 | E     |
  NGC6545                 | 273.0614295 |  -63.77611 |     4066 | 66.5504823394758 |   40.4 | E     |
  UGC11155                | 273.1329585 |   25.43536 |     4786 | 70.1699568354359 |   49.0 | Sc    |
  NGC6579                 | 273.1332495 |   21.42104 |     5146 | 68.8892082133164 |   48.5 |       |
  NGC6580                 | 273.1406385 |   21.42611 |     5664 | 83.3971591547334 |   55.8 | Sbc   |
  UGC11156                | 273.1543635 |   25.53679 |     4883 | 66.2447145757031 |   40.8 | E     |
  UGC11163                | 273.3283335 |   33.83011 |     7052 | 64.4393674290403 |   28.3 | SBab  |
  IC4687                  |  273.415755 |  -57.72521 |     5005 | 68.8892082133164 |   52.7 | SABb  |
  NGC6587                 |  273.462567 |   18.82511 |     3242 | 109.182049119053 |    0.0 | E-SO  |
  UGC11168                |  273.498444 |   13.27583 |     2457 | 72.3021515004541 |   50.1 | Sd    |
  UGC11170                |  273.505005 |   21.50970 |     5579 | 86.3279131787998 |   39.6 | E?    |
  PGC061621               |  273.577041 |   15.50461 |     3109 | 90.8136639381157 |    0.0 | E     |
  NGC6599                 | 273.9290265 |   24.91248 |     3236 | 73.6463516054073 |   24.3 | S0    |
  UGC11177                |  274.011204 |    6.74681 |     6271 | 71.9699575568027 |   25.8 | SBb   |
  NGC6612                 |  274.045404 |   36.07857 |     6580 | 62.3952041951282 |   59.8 | E?    |
  UGC11194                |   274.48641 |   26.75751 |     4932 | 94.8748825645603 |   56.2 | SBbc  |
  UGC11197                | 274.5949995 |   21.29294 |     5400 | 62.6832208614854 |    0.0 | S0    |
  ESO182-010              |    274.6275 |  -54.69428 |     3367 | 102.600928368145 |   57.6 | Sc    |
  NGC6615                 |  274.639647 |   13.26503 |     2842 | 82.0637365637493 |   58.8 | S0-a  |
  UGC11208                |  274.662831 |   68.35167 |     8458 | 72.4688329708456 |   41.5 | Sc    |
  UGC11202                | 274.6632495 |   50.27758 |     8558 | 73.6463516054073 |   39.4 | S0    |
  NGC6623                 | 274.9286175 |   23.70961 |     5100 | 81.6866703647081 |   35.8 | E     |
  ESO045-002              | 275.3266185 |  -74.03159 |       -  | 86.5269288817333 |   40.8 | IB    |
  NGC6557                 |  275.352795 |  -76.58331 |     5274 | 82.8230531480857 |   58.0 | S0    |
  UGC11222                | 275.4850005 |   68.12878 |     2933 | 64.2911540789165 |   56.9 | Sc    |
  ESO280-010              |   275.48985 |  -43.78880 |       -  | 83.3971591547334 |   52.7 | SBcd  |
  NGC6438                 | 275.5717515 |  -85.40208 |     2159 | 105.718575320751 |   37.7 | S0    |
  NGC6627                 |   275.66208 |   15.69787 |     5423 | 64.2911540789165 |   26.9 | SBb   |
  UGC11214                |  275.721906 |   12.42934 |     2801 | 67.7877507123935 |   16.5 | Sc    |
  ESO182-013              | 275.7229995 |  -56.48564 |     4997 | 82.2528992869332 |   44.3 | S0-a  |
  IC4702                  |  275.765823 |  -59.23891 |     4333 | 99.3461936632091 |   48.8 | S0-a  |
  UGC11220                | 275.8565295 |   40.94502 |     1696 | 70.6563551529841 |    0.0 | I     |
  PGC061842               | 276.2028915 |   23.06651 |     6012 | 65.0356098428257 |   18.8 | S0-a  |
  ESO335-011              | 276.2642805 |  -38.81033 |     3780 |   103.0745066246 |   50.2 | Sc    |
  NGC6614                 |  276.279906 |  -63.24828 |     4111 | 98.6622945100759 |   49.0 | E-SO  |
  ESO335-013              | 276.8545245 |  -38.84442 |     5749 | 67.0117914823311 |   40.5 | Sbc   |
  NGC6635                 | 276.9046665 |   14.81903 |     5460 | 68.4149937137145 |   29.6 | S0    |
  UGC11270                | 277.0266255 |   78.75025 |     5107 | 63.5552200215887 |   57.1 | Sab   |
  IC4705                  | 277.0425945 |  -71.69389 |     3268 | 103.550270790759 |   58.3 | SBa   |
  PGC061920               |    277.1412 |   48.31730 |       -  | 68.1006407154566 |   37.9 |       |
  PGC061923               |   277.16715 |  -52.81010 |       -  | 117.530695379437 |   54.8 | IB    |
  ESO071-013              |  277.214604 |  -72.09219 |     2951 | 87.7306227614387 |   30.2 | E-SO  |
  NGC6646                 |  277.411416 |   39.86511 |     6008 |   89.15614891353 |   34.6 | Sa    |
  IC4712                  | 277.7787735 |  -71.69367 |     3427 | 119.165689022851 |   56.1 | Sbc   |
  PGC206629               |  277.814535 |  -24.28600 |       -  | 69.2072012442476 |   51.2 |       |
  UGC11265                |  277.895625 |   33.93733 |     6347 | 73.8161319220342 |   42.9 | Sab   |
  ESO457-015              |  277.983264 |  -31.79522 |     5917 | 77.1171938389581 |   49.4 | Sbc   |
  ESO140-023              | 278.1716805 |  -57.67081 |     4604 | 75.7096435965858 |   55.6 | SBcd  |
  ESO336-004              |  278.253495 |  -41.48575 |     5560 | 62.3952041951282 |   43.7 | SABa  |
  ESO281-005              | 278.3185695 |  -47.18519 |     5479 | 68.1006407154566 |   51.0 | SBb   |
  PGC062034               | 278.4024585 |   48.23628 |     7173 | 61.6809728760769 |   44.5 | Sab   |
  ESO281-008              |  278.417259 |  -46.75147 |     7856 | 99.3461936632091 |   57.0 | S0    |
  IC1291                  |  278.468721 |   49.27858 |     2230 | 80.0112859297994 |   34.2 | Sd    |
  IC4722                  | 278.6312835 |  -57.79277 |     4616 | 98.6622945100759 |   47.3 | Sc    |
  UGC11287                |  278.690355 |   47.03416 |     5118 | 86.5269288817333 |   41.6 | Sbc   |
  ESO281-012              | 278.8899045 |  -46.94340 |     6634 | 72.9711664483247 |   44.9 | SBab  |
  UGC11289                | 278.9479485 |   22.47065 |     4177 | 75.7096435965858 |   53.7 | Sc    |
  PGC062100               |  278.955333 |   50.31564 |    13525 | 80.9377720668364 |   31.4 | E?    |
